tv_id,smuggle_url,success,rst,blockpage,timeout_afterhs,timeout_beforehs,other,cn_success_rate
CL-XX-b3-XX-b3-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-95-95-XX-XX-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-XX-XX-04-04-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
TE-b6-XX-XX-b6-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-dc-XX-XX-dc-TE.CL,freetibet.org/,1,67,0,32,0,0,0.01
TE-92-92-XX-XX-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
TE-05-XX-XX-05-TE.CL,freetibet.org/,1,79,0,20,0,0,0.01
TE-prespace-1f-TE.CL,www.uyghurnet.org/,1,80,0,19,0,0,0.01
CL-XX-ce-XX-ce-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
CL-c5-XX-XX-c5-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-XX-fb-XX-fb-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-89-XX-89-XX-CL.TE,freetibet.org/,1,82,0,17,0,0,0.01
CL-midspace-1f-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-rxprespace-0d-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
TE-f9-XX-f9-XX-TE.CL,freetibet.org/,1,67,0,32,0,0,0.01
TE-prespace-0b-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-xnprespace-09-CL.TE,freetibet.org/,1,80,0,19,0,0,0.01
TE-cf-XX-XX-cf-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
TE-fa-XX-XX-fa-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
CL-XX-cd-XX-cd-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
CL-05-XX-XX-05-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
CL-XX-d7-d7-XX-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
TE-b2-XX-b2-XX-TE.CL,freetibet.org/,1,82,0,17,0,0,0.01
CL-98-XX-XX-98-CL.TE,freetibet.org/,1,76,0,23,0,0,0.01
CL-endspace-01-CL.TE,www.uyghurnet.org/,1,80,0,19,0,0,0.01
CL-XX-8a-XX-8a-CL.TE,www.uyghurnet.org/,1,80,0,19,0,0,0.01
TE-XX-d5-d5-XX-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
TE-d0-XX-XX-d0-TE.CL,freetibet.org/,1,71,0,28,0,0,0.01
TE-bb-bb-XX-XX-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-d4-XX-d4-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-a1-XX-XX-a1-TE.CL,freetibet.org/,1,69,0,30,0,0,0.01
CL-XX-XX-e3-e3-CL.TE,freetibet.org/,1,71,0,28,0,0,0.01
CL-0f-0f-XX-XX-CL.TE,freetibet.org/,1,75,0,24,0,0,0.01
CL-prespace-04-CL.TE,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-XX-XX-d5-d5-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-f9-XX-XX-f9-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
TE-XX-fe-XX-fe-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-XX-a7-XX-a7-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-17-XX-XX-17-CL.TE,freetibet.org/,1,66,0,33,0,0,0.01
CL-XX-f3-f3-XX-CL.TE,freetibet.org/,1,75,0,24,0,0,0.01
TE-ef-XX-ef-XX-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-XX-XX-d2-d2-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
CL-XX-0c-0c-XX-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-a3-XX-XX-a3-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
TE-12-XX-12-XX-TE.CL,freetibet.org/,1,72,0,27,0,0,0.01
CL-XX-XX-9a-9a-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-b9-b9-XX-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-endspacexn-04-CL.TE,freetibet.org/,1,72,0,27,0,0,0.01
TE-postspace-0d-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-xnprespace-a0-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
CL-XX-bd-bd-XX-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-XX-ae-XX-ae-TE.CL,freetibet.org/,1,72,0,27,0,0,0.01
CL-XX-fe-fe-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-XX-0d-0d-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-da-da-XX-XX-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
TE-e4-e4-XX-XX-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
CL-xprespace-08-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-91-XX-91-XX-TE.CL,freetibet.org/,1,69,0,30,0,0,0.01
TE-cd-XX-XX-cd-TE.CL,www.uyghurnet.org/,1,80,0,19,0,0,0.01
TE-c8-XX-XX-c8-TE.CL,www.uyghurnet.org/,1,69,0,30,0,0,0.01
TE-9b-XX-9b-XX-TE.CL,freetibet.org/,1,70,0,29,0,0,0.01
TE-doubleheader-first-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-a0-XX-a0-XX-CL.TE,www.uyghurnet.org/,1,82,0,17,0,0,0.01
TE-XX-e7-e7-XX-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-endspacex-09-CL.TE,freetibet.org/,1,68,0,31,0,0,0.01
CL-XX-1b-XX-1b-CL.TE,www.uyghurnet.org/,1,85,0,14,0,0,0.01
TE-96-XX-XX-96-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-XX-a2-XX-a2-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-c5-c5-XX-XX-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-XX-1b-1b-XX-CL.TE,www.uyghurnet.org/,1,69,0,30,0,0,0.01
TE-XX-07-XX-07-TE.CL,freetibet.org/,1,77,0,22,0,0,0.01
TE-postspace-a0-TE.CL,www.uyghurnet.org/,1,68,0,31,0,0,0.01
CL-e6-e6-XX-XX-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-XX-a3-a3-XX-CL.TE,freetibet.org/,1,69,0,30,0,0,0.01
TE-XX-0f-XX-0f-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-b8-XX-XX-b8-CL.TE,freetibet.org/,1,76,0,23,0,0,0.01
CL-bc-XX-XX-bc-CL.TE,freetibet.org/,1,71,0,28,0,0,0.01
CL-XX-XX-8f-8f-CL.TE,freetibet.org/,1,80,0,19,0,0,0.01
CL-XX-93-XX-93-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-XX-e5-XX-e5-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-XX-cf-cf-XX-TE.CL,freetibet.org/,1,78,0,21,0,0,0.01
CL-XX-cb-XX-cb-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-a8-XX-XX-a8-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-02-XX-02-XX-TE.CL,freetibet.org/,1,69,0,30,0,0,0.01
CL-XX-8f-8f-XX-CL.TE,www.uyghurnet.org/,1,68,0,31,0,0,0.01
CL-xprespace-0b-CL.TE,freetibet.org/,1,81,0,18,0,0,0.01
TE-ce-XX-ce-XX-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
CL-XX-20-20-XX-CL.TE,freetibet.org/,1,81,0,18,0,0,0.01
TE-e4-XX-XX-e4-TE.CL,freetibet.org/,1,84,0,15,0,0,0.01
TE-XX-84-XX-84-TE.CL,www.uyghurnet.org/,1,75,0,24,0,0,0.01
TE-14-14-XX-XX-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-endspace-09-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-XX-ab-XX-ab-TE.CL,www.uyghurnet.org/,1,75,0,24,0,0,0.01
TE-XX-ac-ac-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-d4-d4-XX-XX-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-XX-XX-f6-f6-CL.TE,freetibet.org/,1,67,0,32,0,0,0.01
CL-XX-f0-XX-f0-CL.TE,freetibet.org/,1,69,0,30,0,0,0.01
CL-XX-15-XX-15-CL.TE,freetibet.org/,1,72,0,27,0,0,0.01
CL-XX-e4-XX-e4-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-a7-XX-a7-XX-TE.CL,www.uyghurnet.org/,1,62,0,37,0,0,0.01
CL-94-XX-94-XX-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-8e-8e-XX-XX-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
CL-XX-b1-XX-b1-CL.TE,freetibet.org/,1,58,0,41,0,0,0.01
CL-1c-1c-XX-XX-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-endspace-08-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
CL-XX-fe-XX-fe-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
TE-XX-7f-XX-7f-TE.CL,www.uyghurnet.org/,1,75,0,24,0,0,0.01
TE-XX-84-84-XX-TE.CL,www.uyghurnet.org/,1,80,0,19,0,0,0.01
TE-dd-XX-XX-dd-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-tabprefix2-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
TE-f2-f2-XX-XX-TE.CL,freetibet.org/,1,70,0,29,0,0,0.01
CL-prespace-7f-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-d8-XX-XX-d8-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-XX-0b-XX-0b-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
CL-endspacex-7f-CL.TE,freetibet.org/,1,80,0,19,0,0,0.01
CL-XX-d0-d0-XX-CL.TE,freetibet.org/,1,67,0,32,0,0,0.01
CL-b3-XX-b3-XX-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-prespace-a0-TE.CL,freetibet.org/,1,71,0,28,0,0,0.01
CL-postspace-01-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
CL-f8-f8-XX-XX-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-df-XX-df-XX-CL.TE,freetibet.org/,1,81,0,18,0,0,0.01
CL-b1-XX-XX-b1-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-XX-0e-0e-XX-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-XX-ab-ab-XX-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-XX-16-XX-16-CL.TE,freetibet.org/,1,72,0,27,0,0,0.01
TE-d9-XX-d9-XX-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
CL-03-XX-03-XX-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
CL-e4-e4-XX-XX-CL.TE,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-XX-d5-d5-XX-CL.TE,freetibet.org/,1,67,0,32,0,0,0.01
TE-9a-XX-9a-XX-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
CL-rxprespace-a0-CL.TE,www.uyghurnet.org/,1,78,0,21,0,0,0.01
TE-XX-c7-XX-c7-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-eb-eb-XX-XX-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
TE-b6-b6-XX-XX-TE.CL,freetibet.org/,1,78,0,21,0,0,0.01
TE-9c-9c-XX-XX-TE.CL,freetibet.org/,1,71,0,28,0,0,0.01
TE-ea-XX-XX-ea-TE.CL,freetibet.org/,1,69,0,30,0,0,0.01
TE-f3-XX-f3-XX-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
TE-06-XX-06-XX-TE.CL,freetibet.org/,1,77,0,22,0,0,0.01
CL-ba-XX-XX-ba-CL.TE,freetibet.org/,1,76,0,23,0,0,0.01
CL-e1-e1-XX-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-XX-1a-XX-1a-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
TE-81-XX-XX-81-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-XX-a7-a7-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
TE-96-96-XX-XX-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-XX-9a-XX-9a-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
CL-XX-19-XX-19-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-1b-1b-XX-XX-CL.TE,freetibet.org/,1,75,0,24,0,0,0.01
CL-97-XX-XX-97-CL.TE,freetibet.org/,1,67,0,32,0,0,0.01
CL-f7-XX-XX-f7-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
CL-aposed-CL.TE,freetibet.org/,1,69,0,30,0,0,0.01
CL-xnprespace-0c-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
CL-f8-XX-f8-XX-CL.TE,www.uyghurnet.org/,1,81,0,18,0,0,0.01
CL-7f-7f-XX-XX-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
CL-XX-cb-cb-XX-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
CL-midspace-04-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-cf-XX-XX-cf-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-e7-XX-XX-e7-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-80-XX-80-XX-TE.CL,freetibet.org/,1,88,0,11,0,0,0.01
TE-ef-ef-XX-XX-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
CL-fd-XX-XX-fd-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-e8-e8-XX-XX-CL.TE,www.uyghurnet.org/,1,80,0,19,0,0,0.01
TE-96-XX-96-XX-TE.CL,freetibet.org/,1,78,0,21,0,0,0.01
TE-11-11-XX-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-01-01-XX-XX-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-e6-e6-XX-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
CL-XX-XX-a5-a5-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
TE-eb-XX-eb-XX-TE.CL,www.uyghurnet.org/,1,81,0,18,0,0,0.01
CL-84-XX-84-XX-CL.TE,freetibet.org/,1,70,0,29,0,0,0.01
CL-9e-9e-XX-XX-CL.TE,www.uyghurnet.org/,1,67,0,32,0,0,0.01
CL-18-XX-XX-18-CL.TE,freetibet.org/,1,81,0,18,0,0,0.01
TE-d9-XX-d9-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-XX-a3-a3-XX-TE.CL,freetibet.org/,1,71,0,28,0,0,0.01
CL-8d-8d-XX-XX-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
TE-XX-XX-09-09-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-XX-12-XX-12-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
TE-9c-9c-XX-XX-TE.CL,www.uyghurnet.org/,1,69,0,30,0,0,0.01
TE-rxprespace-1f-TE.CL,www.uyghurnet.org/,1,82,0,17,0,0,0.01
CL-endspacex-20-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-1f-XX-XX-1f-TE.CL,freetibet.org/,1,80,0,19,0,0,0.01
TE-XX-b7-b7-XX-TE.CL,freetibet.org/,1,75,0,24,0,0,0.01
CL-ac-XX-ac-XX-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-b9-XX-b9-XX-CL.TE,www.uyghurnet.org/,1,64,0,35,0,0,0.01
TE-8f-XX-8f-XX-TE.CL,freetibet.org/,1,73,0,26,0,0,0.01
CL-XX-ba-XX-ba-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-XX-XX-cc-cc-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
TE-20-20-XX-XX-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
TE-fa-XX-XX-fa-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
TE-1d-1d-XX-XX-TE.CL,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-0b-0b-XX-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-xprespace-0a-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-rxprespace-08-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-04-XX-XX-04-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
TE-XX-df-df-XX-TE.CL,freetibet.org/,1,80,0,19,0,0,0.01
CL-XX-XX-bc-bc-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-XX-XX-83-83-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-c2-XX-c2-XX-CL.TE,freetibet.org/,1,69,0,30,0,0,0.01
TE-d0-XX-d0-XX-TE.CL,freetibet.org/,1,74,0,25,0,0,0.01
TE-XX-fa-fa-XX-TE.CL,freetibet.org/,1,70,0,29,0,0,0.01
TE-ca-XX-XX-ca-TE.CL,www.uyghurnet.org/,1,68,0,31,0,0,0.01
CL-XX-d1-XX-d1-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-ca-XX-ca-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-ad-XX-XX-ad-CL.TE,freetibet.org/,1,71,0,28,0,0,0.01
TE-b3-XX-b3-XX-TE.CL,freetibet.org/,1,72,0,27,0,0,0.01
TE-XX-13-13-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-postspace-20-CL.TE,freetibet.org/,1,68,0,31,0,0,0.01
CL-rxprespace-1f-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
TE-0e-0e-XX-XX-TE.CL,www.uyghurnet.org/,1,82,0,17,0,0,0.01
CL-0d-XX-XX-0d-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-da-da-XX-XX-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
CL-d2-XX-d2-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-XX-fc-XX-fc-TE.CL,freetibet.org/,1,68,0,31,0,0,0.01
CL-endspacerx-0d-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-f6-XX-f6-XX-TE.CL,freetibet.org/,1,72,0,27,0,0,0.01
CL-XX-e0-XX-e0-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-e7-XX-e7-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-XX-05-05-XX-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-ac-ac-XX-XX-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-XX-e2-XX-e2-TE.CL,freetibet.org/,1,77,0,22,0,0,0.01
CL-fa-XX-XX-fa-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
CL-XX-e4-e4-XX-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
TE-f4-XX-f4-XX-TE.CL,freetibet.org/,1,73,0,26,0,0,0.01
CL-17-XX-XX-17-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
TE-ad-ad-XX-XX-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-d9-XX-d9-XX-CL.TE,freetibet.org/,1,70,0,29,0,0,0.01
TE-XX-bc-bc-XX-TE.CL,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-b1-XX-XX-b1-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
CL-fa-XX-XX-fa-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-XX-1c-XX-1c-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-endspacexn-0d-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-XX-1c-1c-XX-CL.TE,www.uyghurnet.org/,1,80,0,19,0,0,0.01
TE-9a-9a-XX-XX-TE.CL,freetibet.org/,1,63,0,36,0,0,0.01
CL-XX-f5-XX-f5-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
TE-d4-XX-d4-XX-TE.CL,freetibet.org/,1,82,0,17,0,0,0.01
TE-cc-XX-cc-XX-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
TE-07-07-XX-XX-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
CL-endspacex-08-CL.TE,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-midspace-a0-CL.TE,www.uyghurnet.org/,1,83,0,16,0,0,0.01
CL-XX-9e-XX-9e-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
CL-XX-dd-dd-XX-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-02-XX-02-XX-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-XX-09-XX-09-TE.CL,freetibet.org/,1,68,0,31,0,0,0.01
TE-90-90-XX-XX-TE.CL,freetibet.org/,1,78,0,21,0,0,0.01
CL-XX-b4-XX-b4-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
CL-rxprespace-09-CL.TE,www.uyghurnet.org/,1,68,0,31,0,0,0.01
CL-XX-d6-d6-XX-CL.TE,freetibet.org/,1,73,0,26,0,0,0.01
CL-XX-XX-eb-eb-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-ba-XX-ba-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-a3-a3-XX-XX-CL.TE,freetibet.org/,1,75,0,24,0,0,0.01
CL-af-XX-XX-af-CL.TE,www.uyghurnet.org/,1,71,0,28,0,0,0.01
TE-a4-XX-XX-a4-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
CL-XX-XX-17-17-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-XX-b7-XX-b7-CL.TE,www.uyghurnet.org/,1,78,0,21,0,0,0.01
CL-XX-14-14-XX-CL.TE,freetibet.org/,1,74,0,25,0,0,0.01
CL-XX-c9-c9-XX-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
CL-eb-XX-eb-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
CL-midspace-0b-CL.TE,freetibet.org/,1,72,0,27,0,0,0.01
TE-91-XX-XX-91-TE.CL,freetibet.org/,1,80,0,19,0,0,0.01
CL-1a-XX-XX-1a-CL.TE,freetibet.org/,1,68,0,31,0,0,0.01
TE-9f-XX-XX-9f-TE.CL,freetibet.org/,1,77,0,22,0,0,0.01
CL-f9-f9-XX-XX-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-XX-7f-XX-7f-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
TE-XX-b8-b8-XX-TE.CL,freetibet.org/,1,84,0,15,0,0,0.01
TE-ed-XX-XX-ed-TE.CL,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-prespace-01-CL.TE,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-93-XX-XX-93-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
TE-XX-9f-9f-XX-TE.CL,freetibet.org/,1,76,0,23,0,0,0.01
CL-9c-9c-XX-XX-CL.TE,freetibet.org/,1,71,0,28,0,0,0.01
CL-XX-XX-99-99-CL.TE,freetibet.org/,1,77,0,22,0,0,0.01
CL-x-nout-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-XX-87-XX-87-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-XX-d7-XX-d7-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
CL-89-89-XX-XX-CL.TE,freetibet.org/,1,68,0,31,0,0,0.01
TE-XX-7f-XX-7f-TE.CL,freetibet.org/,1,71,0,28,0,0,0.01
CL-fa-XX-fa-XX-CL.TE,www.uyghurnet.org/,1,69,0,30,0,0,0.01
CL-XX-06-06-XX-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
CL-nameprefix1-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
CL-14-XX-XX-14-CL.TE,freetibet.org/,1,70,0,29,0,0,0.01
TE-XX-f3-XX-f3-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-XX-f4-f4-XX-CL.TE,www.uyghurnet.org/,1,73,0,26,0,0,0.01
CL-postspace-20-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-XX-XX-86-86-CL.TE,freetibet.org/,1,79,0,20,0,0,0.01
TE-99-XX-XX-99-TE.CL,www.uyghurnet.org/,1,72,0,27,0,0,0.01
CL-95-XX-XX-95-CL.TE,freetibet.org/,1,78,0,21,0,0,0.01
TE-e6-e6-XX-XX-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
TE-ee-XX-ee-XX-TE.CL,freetibet.org/,1,78,0,21,0,0,0.01
CL-97-97-XX-XX-CL.TE,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-XX-b4-b4-XX-TE.CL,www.uyghurnet.org/,1,71,0,28,0,0,0.01
CL-XX-e1-e1-XX-CL.TE,freetibet.org/,1,72,0,27,0,0,0.01
CL-0d-XX-XX-0d-CL.TE,freetibet.org/,1,64,0,35,0,0,0.01
TE-XX-a7-a7-XX-TE.CL,freetibet.org/,1,72,0,27,0,0,0.01
CL-rxprespace-08-CL.TE,www.uyghurnet.org/,1,79,0,20,0,0,0.01
CL-b3-b3-XX-XX-CL.TE,www.uyghurnet.org/,1,75,0,24,0,0,0.01
CL-ef-ef-XX-XX-CL.TE,www.uyghurnet.org/,1,70,0,29,0,0,0.01
TE-11-XX-XX-11-TE.CL,www.uyghurnet.org/,1,78,0,21,0,0,0.01
TE-prespace-0c-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
CL-7f-XX-7f-XX-CL.TE,www.uyghurnet.org/,1,77,0,22,0,0,0.01
CL-8f-XX-8f-XX-CL.TE,www.uyghurnet.org/,1,78,0,21,0,0,0.01
TE-XX-90-XX-90-TE.CL,freetibet.org/,1,80,0,19,0,0,0.01
CL-b4-XX-XX-b4-CL.TE,www.uyghurnet.org/,1,81,0,18,0,0,0.01
TE-XX-8b-XX-8b-TE.CL,freetibet.org/,1,68,0,31,0,0,0.01
TE-xprespace-04-TE.CL,www.uyghurnet.org/,1,76,0,23,0,0,0.01
TE-XX-fe-fe-XX-TE.CL,www.uyghurnet.org/,1,74,0,25,0,0,0.01
TE-93-XX-XX-93-TE.CL,www.uyghurnet.org/,1,80,0,19,0,0,0.01
